+-----+----------+--------------------+-----------------------------------------------------------------------------------------------+---------------+----+---------+-----------------------------------------------------------------------------------------------------------------------------+-----------+----------------+--------+-------------+
| AUC | AUC_best |      Accuracy      |                                         Accuracy_best                                         |   Estimator   | F1 | F1_best |                                                           Feature                                                           | Precision | Precision_best | Recall | Recall_best |
|  0  |    0     |   0.640980573543   |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 20}                | decision_tree | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.666882516189   |       {'max_features': 'log2', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.144393751328   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |          systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.658048103608   | {'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |          systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707678075856   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |          systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.679555966698   |                                               {}                                              |    gaussian   | 0  |    0    |          systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.705735430157   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |          systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.612580943571   |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 5}                 | decision_tree | 0  |    0    |          systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.666697502313   |       {'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 30}      | random_forest | 0  |    0    |          systolic_bp : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.131796333455   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.642599444958   |  {'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.698936170213   |                            {'penalty': 'l2', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.670860314524   |                                               {}                                              |    gaussian   | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.677335800185   |       {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.0001, 'probability': True}       |      svc      | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.614708603145   |                 {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 10}                | decision_tree | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.64907493062    |         {'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}        | random_forest | 0  |    0    |              systolic_bp : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.157459144109   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.688251618871   |  {'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.722849213691   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.70559666975    |                                               {}                                              |    gaussian   | 0  |    0    |                systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707863089732   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |                systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.608186864015   |                 {'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 15}                | decision_tree | 0  |    0    |                systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.681637372803   |        {'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 1}        | random_forest | 0  |    0    |                systolic_bp : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.14010302659    |                                      {'normalize': True}                                      |     linear    | 0  |    0    |              systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |    0.6644773358    | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |              systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701156336725   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |              systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.679694727105   |                                               {}                                              |    gaussian   | 0  |    0    |              systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.703469010176   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |              systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |    0.6322386679    |                {'max_features': 'log2', 'max_leaf_nodes': 15, 'max_depth': 10}                | decision_tree | 0  |    0    |              systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.66026827012    |        {'max_features': None, 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}        | random_forest | 0  |    0    |              systolic_bp : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.153757982975   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |        tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use        |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.651665124884   | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |        tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use        |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.720814061055   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |        tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use        |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.716512488437   |                                               {}                                              |    gaussian   | 0  |    0    |        tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use        |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707863089732   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |        tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use        |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.623450508788   |                {'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 15}                | decision_tree | 0  |    0    |        tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use        |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.662488436633   |      {'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 10}      | random_forest | 0  |    0    |        tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use        |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.183032340777   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |            tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.69486586494    |  {'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |            tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.72941720629    |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |            tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707770582794   |                                               {}                                              |    gaussian   | 0  |    0    |            tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707863089732   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |            tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.59296947271    |                 {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 10}                | decision_tree | 0  |    0    |            tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.662395929695   |       {'max_features': 'sqrt', 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 20}      | random_forest | 0  |    0    |            tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.175219425476   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.673265494912   | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.731591119334   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.709944495837   |                                               {}                                              |    gaussian   | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.709944495837   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.619056429232   |                {'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 10}                | decision_tree | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.690471785384   |       {'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 5}       | random_forest | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.168037659264   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |          tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.690471785384   | {'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |          tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.718640148011   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |          tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.703469010176   |                                               {}                                              |    gaussian   | 0  |    0    |          tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.703515263645   |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |          tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.608371877891   |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 20}                | decision_tree | 0  |    0    |          tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.666651248844   |       {'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 5}       | random_forest | 0  |    0    |          tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity : alcohol_use : age         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.154425479166   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.651480111008   |  {'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707724329325   |                            {'penalty': 'l2', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.694727104533   |                                               {}                                              |    gaussian   | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.694773358002   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.603654024052   |                  {'max_features': None, 'max_leaf_nodes': 5, 'max_depth': 1}                  | decision_tree | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.636493987049   |        {'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 1}        | random_forest | 0  |    0    |              tobacco_use : ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity : alcohol_use : age             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.180154579172   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.669010175763   | {'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.722941720629   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.718732654949   |                                               {}                                              |    gaussian   | 0  |    0    |                tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.699167437558   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |                tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.608325624422   |                {'max_features': 'auto', 'max_leaf_nodes': 25, 'max_depth': 10}                | decision_tree | 0  |    0    |                tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.675485661425   |        {'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 1}        | random_forest | 0  |    0    |                tobacco_use : ldl_cholesterol : family_history : type_a : overall_obesity : alcohol_use : age                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.165933897788   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |              tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.651295097132   |  {'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |              tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.709898242368   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |              tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.686123959297   |                                               {}                                              |    gaussian   | 0  |    0    |              tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.670999074931   |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |              tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.640888066605   |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 1}                 | decision_tree | 0  |    0    |              tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.666604995375   |        {'max_features': None, 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 30}        | random_forest | 0  |    0    |              tobacco_use : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age              |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.162473268573   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |            ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.668917668825   | {'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |            ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.714199814986   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |            ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.666651248844   |                                               {}                                              |    gaussian   | 0  |    0    |            ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701341350601   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |            ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.61026827012    |                  {'max_features': None, 'max_leaf_nodes': 5, 'max_depth': 1}                  | decision_tree | 0  |    0    |            ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.671091581869   |      {'max_features': 'auto', 'max_leaf_nodes': 20, 'bootstrap': False, 'max_depth': 30}      | random_forest | 0  |    0    |            ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use : age            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.150213757764   |                                      {'normalize': True}                                      |     linear    | 0  |    0    | systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.679740980574   | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    | systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.718547641073   |                            {'penalty': 'l2', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    | systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.703607770583   |                                               {}                                              |    gaussian   | 0  |    0    | systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.727289546716   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    | systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.595235892692   |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 10}                | decision_tree | 0  |    0    | systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.679602220167   |      {'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 10}      | random_forest | 0  |    0    | systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : alcohol_use |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.17683805613    |                                      {'normalize': True}                                      |     linear    | 0  |    0    |     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.669102682701   | {'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.718547641073   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.705642923219   |                                               {}                                              |    gaussian   | 0  |    0    |     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.71216466235    |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.0001, 'probability': True}       |      svc      | 0  |    0    |     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.615032377428   |                 {'max_features': 'auto', 'max_leaf_nodes': 30, 'max_depth': 1}                | decision_tree | 0  |    0    |     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.696947271045   |      {'max_features': 'auto', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 15}      | random_forest | 0  |    0    |     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : overall_obesity : age     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.167799468015   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.675300647549   | {'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.727243293247   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.716512488437   |                                               {}                                              |    gaussian   | 0  |    0    |       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.727243293247   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : family_history : type_a : alcohol_use : age       |     0     |       0        |   0    |      0      |
